cuenca_n1,codcuenca,tipo_obra,volumen,Volumen de embalse,departamento,uso,destino,lat,lon,estado,accion_solicitud,tipo_resolucion,curso,area_cuenca_ha,tipo_obra_agr
Santa Lucía,66,Tanque Excavado,7950.0,3.2,CANELONES,Riego,Frutales,-34.646018948367804,-56.29439189964614,Registrada,Nueva,Permiso de uso,Cda. s/n,50.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,14837.0,4000.0,CANELONES,Riego,Frutales,-34.61962,-56.32395,Registrada,Nueva,Permiso de uso,Ao. Colorado Chico,30.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,2100.0,2100.0,CANELONES,Riego,Hortalizas,-34.397546439278,-55.97971338794697,Registrada,Nueva,Permiso de uso,Cda. s/n,2.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,2800.0,2800.0,CANELONES,Riego,Hortalizas,-34.37306,-55.58797,Registrada,Nueva,Permiso de uso,Cda. s/n,4.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,15000.0,9500.0,CANELONES,Riego,Hortalizas,-34.64898,-56.25586,Registrada,Nueva,Permiso de uso,Cda. s/n,9.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,11664.0,7000.0,CANELONES,Riego,Frutales,-34.64378,-56.31366,Registrada,Nueva,Permiso de uso,Cda. s/n,16.0,Tanque Excavado
Santa Lucía,63,Reservorio,28000.0,28000.0,CANELONES,Riego,Frutales,-34.608773473026325,-56.26632774642941,Registrada,Nueva,Permiso de uso,Ao. Canelón Chico,,Reservorio/Otros
Santa Lucía,60,Tanque Excavado,560.0,560.0,CANELONES,Riego,Hortalizas,-34.4236405374443,-56.00815116427837,Registrada,Nueva,Permiso de uso,Cda. s/n,1.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,11000.0,11000.0,CANELONES,Riego,Hortalizas,-34.42866,-56.09949,Registrada,Nueva,Permiso de uso,Ao. Canelón Grande,4.5,Tanque Excavado
Santa Lucía,64,Reservorio,161000.0,162000.0,CANELONES,Riego,Cereales/Oleaginosas,-34.54629571727159,-56.4094355695761,Registrada,Nueva,Concesión,Cda. s/n,77.0,Reservorio/Otros
Santa Lucía,60,Tanque Excavado,100.0,100.0,CANELONES,Riego,Hortalizas,-34.41135700270354,-56.00890628993509,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,60,Tajamar Chico,560.0,560.0,LAVALLEJA,Otros usos agropecuarios,Abrevadero de ganado,-34.24500757880048,-55.30793243905911,Registrada,Nueva,Permiso de uso,Cda. s/n,11.0,Tajamar Chico
Santa Lucía,66,Tanque Excavado,24000.0,24000.0,CANELONES,Riego,Frutales,-34.64683,-56.30339,Registrada,Nueva,Permiso de uso,Cda. s/n,30.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,3200.0,3200.0,CANELONES,Riego,Frutales,-34.64705,-56.30332,Registrada,Nueva,Permiso de uso,Cda. s/n,30.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,5700.0,1320.0,CANELONES,Riego,Frutales,-34.614895733557915,-56.30226662791605,Registrada,Nueva,Permiso de uso,Cda. s/n,22.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,14000.0,3600.0,CANELONES,Riego,Frutales,-34.61666,-56.31104,Registrada,Nueva,Permiso de uso,Cda. s/n,30.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,4476.0,4225.0,CANELONES,Riego,Hortalizas,-34.40709,-56.08137,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,8400.0,8400.0,CANELONES,Riego,Hortalizas,-34.41841500699832,-56.09210458573687,Registrada,Nueva,Permiso de uso,Ao. Del Tala,12.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,4467.0,3510.0,CANELONES,Riego,Hortalizas,-34.70665010526931,-56.11776108318168,Registrada,Nueva,Permiso de uso,Cda. s/n,2.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,4643.0,4225.0,CANELONES,Riego,Hortalizas,-34.40537,-56.08169,Registrada,Nueva,Permiso de uso,,5.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,3900.0,3900.0,CANELONES,Riego,Hortalizas,-34.436781002493824,-56.105656586587415,Registrada,Nueva,Permiso de uso,Cda. s/n,250.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,7400.0,7400.0,CANELONES,Riego,Hortalizas,-34.529599546701,-56.15307480140472,Registrada,Nueva,Permiso de uso,Cda. s/n,26.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,4288.0,3468.0,CANELONES,Riego,Hortalizas,-34.46988595681137,-56.028323136270046,Registrada,Nueva,Permiso de uso,Cda. s/n,13.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,3500.0,3500.0,CANELONES,Riego,Hortalizas,-34.64893,-56.10046,Registrada,Nueva,Permiso de uso,Cda. s/n,1.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,2800.0,2800.0,CANELONES,Riego,Hortalizas,-34.62408,-56.38704,Registrada,Renovación,Permiso de uso,Cda. s/n,8.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,2700.0,2700.0,CANELONES,Riego,Hortalizas,-34.43567888221648,-55.96923172386595,Registrada,Nueva,Permiso de uso,Ao. Canelón Grande,51.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,840.0,840.0,CANELONES,Riego,Hortalizas,-34.42168390273771,-56.00830312818289,Registrada,Nueva,Permiso de uso,Cda. s/n,1.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,20867.0,5075.0,CANELONES,Riego,Hortalizas,-34.656218695903654,-56.11740030337388,Registrada,Nueva,Permiso de uso,Cda. s/n,33.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,31170.0,10000.0,CANELONES,Riego,Hortalizas,-34.53051514940892,-56.15205506491884,Registrada,Nueva,Permiso de uso,Cda. Del Chaná,37.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,31170.0,3800.0,CANELONES,Riego,Hortalizas,-34.53051514940892,-56.15205506491884,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,960.0,960.0,CANELONES,Riego,Hortalizas,-34.421977895228444,-56.00890628993511,Registrada,Nueva,Permiso de uso,Cda. s/n,1.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,600.0,600.0,CANELONES,Riego,Hortalizas,-34.411293107315416,-56.010341607034206,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,1500.0,1500.0,CANELONES,Riego,Hortalizas,-34.41054267860607,-56.01049415767192,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,3265.0,2000.0,CANELONES,Riego,Hortalizas,-34.66042136883893,-56.14884987473488,Registrada,Nueva,Permiso de uso,Cda. s/n,15.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,11000.0,11000.0,CANELONES,Riego,Hortalizas,-34.44524676275703,-56.08741432384704,Registrada,Nueva,Permiso de uso,Cda. s/n,0.0,Tanque Excavado
Santa Lucía,63,Tajamar Chico,6000.0,6000.0,CANELONES,Riego,Hortalizas,-34.44105823030968,-56.01774282753468,Registrada,Nueva,Permiso de uso,Cda. s/n,13.0,Tajamar Chico
Santa Lucía,60,Tanque Excavado,2662.0,2500.0,CANELONES,Riego,Hortalizas,-34.425813734118435,-56.00590896676295,Registrada,Nueva,Permiso de uso,Cda. s/n,8.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,13550.0,5400.0,CANELONES,Riego,Frutales,-34.62408,-56.38704,Registrada,Nueva,Permiso de uso,Cda. s/n,50.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,11664.0,7500.0,CANELONES,Riego,Frutales,-34.64486,-56.3145,Registrada,Nueva,Permiso de uso,Cda. s/n,16.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,2000.0,2000.0,MONTEVIDEO,Riego,Hortalizas,-34.71223683956448,-56.3008458083966,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,600.0,540.0,CANELONES,Riego,Cereales/Oleaginosas,-34.5796,-56.27514,Registrada,Nueva,Permiso de uso,Cda. s/n,7.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,14500.0,2900.0,CANELONES,Riego,Frutales,-34.72544858821976,-56.26521328613261,Registrada,Renovación,Permiso de uso,Ao. Colorado,40.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,3500.0,3500.0,CANELONES,Riego,Hortalizas,-34.411710608944375,-56.03202943047092,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,63,Reservorio,4600.0,44600.0,CANELONES,Riego,Frutales,-34.5690229275009,-56.23381286903168,Registrada,Renovación,Permiso de uso,Cda. de la Lana,10.0,Reservorio/Otros
Santa Lucía,60,Tanque Excavado,3500.0,3500.0,CANELONES,Riego,Hortalizas,-34.410782845609816,-56.03163530103333,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,40500.0,13760.0,CANELONES,Riego,Hortalizas,-34.62907317881198,-56.28370177834709,Registrada,Nueva,Permiso de uso,Cda. s/n,32.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,6721.0,3675.0,CANELONES,Riego,Frutales,-34.66803290203778,-56.26165173363134,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tanque Excavado
Santa Lucía,63,"Tanque Excavado, Tanque Excavado",4186.0,1800.0,CANELONES,Riego,Hortalizas,-34.606076727372944,-56.13432956859469,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Cda. s/n,3.0,"Tanque Excavado, Tanque Excavado"
Santa Lucía,66,Tanque Excavado,4000.0,4000.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.58285,-56.42476,Registrada,Nueva,Permiso de uso,Cda. Sangrado,60.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,2850.0,2850.0,CANELONES,Riego,Hortalizas,-34.45238951425464,-55.77102497154556,Registrada,Nueva,,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,66,Represa Chica,234000.0,306000.0,SAN JOSÉ,Riego,Cereales/Oleaginosas,-34.65039820748941,-56.54491171908355,Registrada,Nueva,Concesión,Río Santa Lucía,90.0,Represa Chica
Santa Lucía,61,Represa Chica,219500.0,219000.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-33.942702274483835,-56.21220351328242,Registrada,Nueva,Concesión,Ao. De La Cruz,166.0,Represa Chica
Santa Lucía,63,Tanque Excavado,16000.0,3640.0,CANELONES,Riego,Hortalizas,-34.45032,-56.18771,Registrada,Nueva,Permiso de uso,Cda. s/n,25.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,2500.0,2500.0,MONTEVIDEO,Riego,Frutales,-34.72939,-56.28125,Registrada,Nueva,Permiso de uso,Ao. De Las Piedras,0.0,Tanque Excavado
Santa Lucía,63,Tajamar Chico,10000.0,10000.0,CANELONES,Riego,Frutales,-34.63753,-56.1719,Registrada,Nueva,Permiso de uso,Ao. Canelón Chico,20.0,Tajamar Chico
Santa Lucía,60,Tanque Excavado,3500.0,3500.0,CANELONES,Riego,Hortalizas,-34.34002,-55.65455,Registrada,Nueva,Permiso de uso,Cda. s/n,1.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,5580.0,5580.0,CANELONES,Riego,Hortalizas,-34.67072,-56.14759,Registrada,Nueva,Permiso de uso,Cda. s/n,2.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,7500.0,3250.0,CANELONES,Riego,Hortalizas,-34.42654,-56.01324,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,7500.0,4500.0,CANELONES,Riego,Hortalizas,-34.42838,-56.01305,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,1500.0,1500.0,LAVALLEJA,Riego,Hortalizas,-34.29941,-55.57398,Registrada,Nueva,Permiso de uso,Cda. s/n,12.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,3000.0,1000.0,CANELONES,Riego,Hortalizas,-34.35212,-55.6366,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,6000.0,4000.0,CANELONES,Riego,Hortalizas,-34.57409492977111,-56.22436103264439,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tanque Excavado
Santa Lucía,62,Tanque Excavado,4095.0,4095.0,CANELONES,Riego,Hortalizas,-34.4178,-56.37381,Registrada,Nueva,Permiso de uso,Cda. s/n,20.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,5250.0,5250.0,CANELONES,Riego,Hortalizas,-34.553445376177216,-56.26346932069781,Registrada,Nueva,Permiso de uso,Cda. s/n,15.0,Tanque Excavado
Santa Lucía,65,Represa Grande,689000.0,689000.0,FLORES,Riego,Forraje/Pradera/Semillas,-33.72325737857884,-56.88971661559807,Registrada,Nueva,Concesión,Río San José,1000.0,Represa Grande
Santa Lucía,66,Tanque Excavado,2160.0,2160.0,CANELONES,Riego,Hortalizas,-34.639383666973366,-56.29421470686793,Registrada,Nueva,Permiso de uso,Cda. s/n,20.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,2160.0,2160.0,CANELONES,Riego,Hortalizas,-34.639383666973366,-56.2941396050155,Registrada,Nueva,Permiso de uso,Cda. s/n,20.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,3200.0,2800.0,CANELONES,Riego,Frutales,-34.711017272591754,-55.83898424170911,Registrada,Nueva,Permiso de uso,Cda. s/n,8.0,Tanque Excavado
Santa Lucía,61,Represa Mediana,720000.0,220000.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-33.8587516044376,-55.84630751539952,Registrada,Nueva,Concesión,Cda. s/n,650.0,Represa Mediana
Santa Lucía,60,Tanque Excavado,4000.0,4000.0,CANELONES,Riego,Hortalizas,-34.431953175805944,-56.01465620497944,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,7000.0,7000.0,CANELONES,Riego,Hortalizas,-34.365607380528665,-55.63982664990243,Registrada,Nueva,Permiso de uso,Cda. s/n,2.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,1565.0,1400.0,CANELONES,Riego,Hortalizas,-34.521587272822444,-56.118433624506,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tanque Excavado
Santa Lucía,66,Tajamar Chico,10000.0,10000.0,CANELONES,Riego,Frutales,-34.6866335796092,-56.34767072653548,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tajamar Chico
Santa Lucía,66,Tajamar Chico,8000.0,8000.0,CANELONES,Riego,Frutales,-34.691266490661135,-56.34169892935119,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tajamar Chico
Santa Lucía,66,Tajamar Chico,2800.0,2800.0,CANELONES,Riego,Frutales,-34.69414,-56.34191,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tajamar Chico
Santa Lucía,66,Tajamar Chico,13500.0,13500.0,CANELONES,Riego,Frutales,-34.69217,-56.3408,Registrada,Nueva,Permiso de uso,Cda. s/n,13.0,Tajamar Chico
Santa Lucía,63,Tanque Excavado,6300.0,6300.0,CANELONES,Riego,Frutales,-34.63435,-56.18587,Registrada,Nueva,Permiso de uso,Cda. s/n,2.5,Tanque Excavado
Santa Lucía,63,Tajamar Chico,36264.0,8000.0,CANELONES,Riego,Forraje/Pradera/Semillas,-34.53088999791745,-56.14948108814133,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tajamar Chico
Santa Lucía,63,Tanque Excavado,7200.0,7200.0,CANELONES,Riego,Hortalizas,-34.42669988731856,-56.178423462988576,Registrada,Nueva,Permiso de uso,Cda. s/n,13.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,8000.0,2000.0,FLORIDA,Riego,Hortalizas,-34.3356,-56.2395,Registrada,Nueva,Permiso de uso,Cda. s/n,1.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,10892.0,5000.0,CANELONES,Riego,Hortalizas,-34.46779561562471,-56.05656526941836,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,8650.0,2300.0,CANELONES,Riego,Hortalizas,-34.51377,-56.12479,Registrada,Nueva,Permiso de uso,Cda. s/n,23.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,9750.0,9750.0,CANELONES,Riego,Frutales,-34.57789385199947,-56.22727710759136,Registrada,Nueva,Permiso de uso,Cda. s/n,14.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,6000.0,6000.0,FLORIDA,Riego,Hortalizas,-34.3356,-56.2395,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,16000.0,7200.0,CANELONES,Riego,Hortalizas,-34.48318254907009,-56.211516838520765,Registrada,Nueva,Permiso de uso,Cda. Lagunitas,30.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,3080.0,3080.0,FLORIDA,Riego,Hortalizas,-34.3356,-56.2395,Registrada,Nueva,Permiso de uso,Cda. s/n,9.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,4000.0,4000.0,CANELONES,Riego,Hortalizas,-34.33628474809452,-55.65629198541982,Registrada,Nueva,Permiso de uso,Cda. s/n,21.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,4000.0,4000.0,CANELONES,Riego,Hortalizas,-34.33786268971053,-55.65659358348647,Registrada,Nueva,Permiso de uso,Cda. s/n,21.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,1000.0,1000.0,CANELONES,Riego,Hortalizas,-34.33786268971053,-55.65659358348647,Registrada,Nueva,Permiso de uso,Cda. s/n,21.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,5500.0,1000.0,CANELONES,Riego,Hortalizas,-34.665523908116725,-56.17885283614259,Registrada,Nueva,Permiso de uso,Ao. Del Gigante,0.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,20000.0,11200.0,MONTEVIDEO,Riego,Frutales,-34.75529876557988,-56.28711492235986,Registrada,Renovación,Permiso de uso,Cda. s/n,16.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,5000.0,5000.0,CANELONES,Riego,Frutales,-34.678192742014964,-56.33452411741018,Registrada,Renovación,Permiso de uso,Cda. s/n,18.0,Tanque Excavado
Santa Lucía,66,Tajamar Mediano,18000.0,18000.0,CANELONES,Riego,Forraje/Pradera/Semillas,-34.67331744660618,-56.33079841711151,Registrada,Nueva,Permiso de uso,Ao. De Las Brujas Grande,30.0,Tajamar Mediano
Santa Lucía,65,Represa Chica,766000.0,766000.0,FLORES,Riego,Forraje/Pradera/Semillas,-33.83574,-56.88154,Registrada,Nueva,Concesión,Cda. Del Sauce,415.0,Represa Chica
Santa Lucía,63,Tanque Excavado,3840.0,3840.0,CANELONES,Riego,Hortalizas,-34.50703308883133,-56.17896180192423,Registrada,Renovación,Permiso de uso,Cña a Serrana,25.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,10000.0,4500.0,MONTEVIDEO,Riego,Hortalizas,-34.77124,-56.25383,Registrada,Nueva,Revocación,Cda. s/n,67.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,6000.0,6000.0,CANELONES,Riego,Hortalizas,-34.417802363753175,-56.0803979770354,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,6000.0,6000.0,MONTEVIDEO,Riego,Frutales,-34.72563859672631,-56.29031448544903,Registrada,Nueva,Permiso de uso,Cda. s/n,1.0,Tanque Excavado
Santa Lucía,68,Tanque Excavado,3000.0,960.0,MONTEVIDEO,Riego,Hortalizas,-34.77681364515418,-56.30303827210194,Registrada,Nueva,Permiso de uso,Cda. s/n,4.0,Tanque Excavado
Santa Lucía,63,Tajamar Chico,12000.0,12000.0,CANELONES,Riego,Frutales,-34.63991,-56.17083,Registrada,Nueva,Permiso de uso,Cda. s/n,30.0,Tajamar Chico
Santa Lucía,61,Represa Mediana,1100000.0,1100000.0,FLORIDA,Consumo humano,Abastecimiento a poblaciones,-34.07694285611152,-56.11995142600477,Registrada,Nueva,Permiso de uso,Cda. s/n,700.0,Represa Mediana
Santa Lucía,63,Tanque Excavado,4220.0,2000.0,CANELONES,Riego,Hortalizas,-34.69583487751798,-56.1339151673019,Registrada,Nueva,Permiso de uso,Cda. s/n,2.0,Tanque Excavado
Santa Lucía,60,Tajamar Chico,12334.0,9500.0,CANELONES,Riego,Hortalizas,-34.33675059848029,-55.69577515037962,Registrada,Renovación,Permiso de uso,Cda. s/n,10.0,Tajamar Chico
Santa Lucía,60,Represa Grande,0.0,150000000.0,LAVALLEJA,Consumo humano,Abastecimiento a poblaciones,-34.12108,-55.55183,Registrada,Nueva,Reserva,Ao. Casupá,67000.0,Represa Grande
Santa Lucía,60,Represa Grande,0.0,27000000.0,LAVALLEJA,Consumo humano,Abastecimiento a poblaciones,-34.12755,-55.29141,Registrada,Nueva,Reserva,Ao. Del Soldado,17500.0,Represa Grande
Santa Lucía,63,Represa Grande,19000000.0,22500000.0,CANELONES,Consumo humano,Abastecimiento a poblaciones,-34.51645,-56.39502,Registrada,NuevaNueva,AutorizaciónAutorización,Ao. Canelón Grande,28800.0,Represa Grande
Santa Lucía,63,Tajamar Mediano,14570.0,14600.0,CANELONES,Otros usos,Turismo/Recreación,-34.61528,-56.11808,Registrada,Nueva,Permiso de uso,Cda. Marichal,43.0,Tajamar Mediano
Santa Lucía,61,Tajamar Chico,730.0,730.0,FLORIDA,Otros usos agropecuarios,Abrevadero de ganado,-34.10793152942793,-56.1982667259872,Registrada,Nueva,Permiso de uso,Cda. s/n,3.5,Tajamar Chico
Santa Lucía,63,Tanque Excavado,4200.0,2500.0,CANELONES,Riego,Frutales,-34.61400723723329,-56.121642552316175,Registrada,Renovación,Permiso de uso,Cda. Marichal,30.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,40000.0,13800.0,CANELONES,Riego,Hortalizas,-34.62383,-56.267,Registrada,Nueva,Permiso de uso,Cda. s/n,23.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,1134.0,1134.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.63008,-56.36884,Registrada,Nueva,Permiso de uso,Cda. De La Quinta,12.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,5000.0,2500.0,CANELONES,Riego,Frutales,-34.61422958269056,-56.121645213570446,Registrada,Renovación,Permiso de uso,Cda. Marichal,30.0,Tanque Excavado
Santa Lucía,67,Tajamar Mediano,22865.0,22865.0,CANELONES,Riego,Frutales,-34.65772,-56.28914,Registrada,Nueva,Permiso de uso,Cda. s/n,13.0,Tajamar Mediano
Santa Lucía,67,Tajamar Mediano,41912.0,41912.0,CANELONES,Riego,Frutales,-34.65764,-56.28921,Registrada,Nueva,Permiso de uso,Cda. s/n,37.0,Tajamar Mediano
Santa Lucía,67,Tanque Excavado,6000.0,6000.0,CANELONES,Riego,Frutales,-34.65773,-56.28926,Registrada,Nueva,Permiso de uso,Cda. s/n,37.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,3000.0,7000.0,CANELONES,Riego,Frutales,-34.65759,-56.28885,Registrada,Nueva,Permiso de uso,Cda. s/n,37.0,Tanque Excavado
Santa Lucía,63,Tajamar Mediano,77800.0,77800.0,CANELONES,Industrial,Otros,-34.53983325849822,-56.265942950209975,Registrada,Renovación,Permiso de uso,Cda. s/n,1800.0,Tajamar Mediano
Santa Lucía,63,Represa Grande,141220.0,141220.0,CANELONES,Industrial,Alimentos y bebidas,-34.544869191429754,-56.25459695002064,Registrada,Renovación,Concesión,Cda. s/n,1800.0,Represa Grande
Santa Lucía,63,Tajamar Grande,94000.0,94000.0,CANELONES,Riego,Forraje/Pradera/Semillas,-34.63028,-56.20627,Registrada,Renovación,Permiso de uso,Cda. s/n,74.0,Tajamar Grande
Santa Lucía,67,"Tanque Excavado, Tanque Excavado",7200.0,3600.0,CANELONES,Riego,Hortalizas,-34.690739069660054,-56.24964550159346,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Cda. s/n,12.0,"Tanque Excavado, Tanque Excavado"
Santa Lucía,63,Tanque Excavado,12218.0,5000.0,CANELONES,Riego,Hortalizas,-34.69713,-56.17264,Registrada,Nueva,Permiso de uso,Ao. Del Gigante,9.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,1000.0,950.0,CANELONES,Riego,Forraje/Pradera/Semillas,-34.50022901556839,-56.17220319818443,Registrada,Nueva,Permiso de uso,Cda. s/n,4.0,Tanque Excavado
Santa Lucía,65,Represa Chica,325310.0,325310.0,SAN JOSÉ,Otros usos agropecuarios,Abrevadero de ganado,-34.54456,-56.51426,Registrada,Renovación,Concesión,Cda. s/n,148.0,Represa Chica
Santa Lucía,66,Tajamar Mediano,45200.0,45125.0,CANELONES,Riego,Frutales,-34.65206,-56.32518,Registrada,Renovación,Permiso de uso,Cda. s/n,20.0,Tajamar Mediano
Santa Lucía,60,Tanque Excavado,12500.0,4400.0,CANELONES,Riego,Hortalizas,-34.31994193870485,-55.64963777068801,Registrada,Renovación,Permiso de uso,Cda. Carpincho,6.0,Tanque Excavado
Santa Lucía,65,Represa Mediana,529575.0,529575.0,SAN JOSÉ,Riego,Forraje/Pradera/Semillas,-34.05867,-56.86349,Registrada,Nueva,Concesión,Cda. s/n,693.0,Represa Mediana
Santa Lucía,67,Tajamar Mediano,36000.0,36000.0,CANELONES,Riego,Frutales,-34.70187,-56.2832,Registrada,Renovación,Permiso de uso,Cda. s/n,40.0,Tajamar Mediano
Santa Lucía,60,Tanque Excavado,9000.0,,CANELONES,Riego,Hortalizas,-34.45626,-55.7971,Registrada,Nueva,Permiso de uso,Cda. s/n,8.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,3000.0,3000.0,CANELONES,Riego,Hortalizas,-34.48616282208063,-56.14675758406519,Registrada,Nueva,Permiso de uso,Cda. s/n,12.0,Tanque Excavado
Santa Lucía,65,Represa Chica,364000.0,364000.0,SAN JOSÉ,Riego,Cereales/Oleaginosas,-33.97088373613018,-56.66062340140342,Registrada,Renovación,Concesión,Cda. s/n,760.0,Represa Chica
Santa Lucía,65,Represa Chica,86644.0,86466.0,SAN JOSÉ,Riego,Frutales,-34.11623703528979,-56.94058847203466,Registrada,Renovación,Concesión,Cda. s/n,386.0,Represa Chica
Santa Lucía,63,Tanque Excavado,1900.0,1900.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.486375062981125,-56.14667175337672,Registrada,Nueva,Permiso de uso,Cda. s/n,12.0,Tanque Excavado
Santa Lucía,61,Tajamar Chico,730.0,300.0,FLORIDA,Otros usos agropecuarios,Abrevadero de ganado,-34.12818,-56.18446,Registrada,Nueva,Revocación,Cda. s/n,220.0,Tajamar Chico
Santa Lucía,60,Represa Chica,1276000.0,1276000.0,FLORIDA,Riego,Cereales/Oleaginosas,-34.08502760234093,-55.59263929337852,Registrada,Renovación,Concesión,Cda. s/n,320.0,Represa Chica
Santa Lucía,65,Tajamar Grande,105200.0,51000.0,SAN JOSÉ,Riego,Cereales/Oleaginosas,-33.97209380871508,-56.65246948599816,Registrada,Nueva,Permiso de uso,Ao. De Los Álamos,2500.0,Tajamar Grande
